,host,media,freq,fsize,rsize,threads,iter,subiter,test,throughput,runtime
2665,m03,SSD,1200000,32768,1024,16,89,2,rewriters,5095818.47,21
2666,m03,SSD,1200000,32768,1024,16,89,3,random-readers,14430718.64,21
2667,m03,SSD,1200000,32768,1024,16,89,4,random-writers,5430330.38,21
4288,m03,SSD,1200000,32768,1024,16,90,1,initial-writers,2779868.95,21
4289,m03,SSD,1200000,32768,1024,16,90,2,rewriters,5319579.59,21
4290,m03,SSD,1200000,32768,1024,16,90,3,random-readers,14096744.17,21
4291,m03,SSD,1200000,32768,1024,16,90,4,random-writers,5669871.58,21
1862,m03,SSD,1200000,32768,1024,16,91,1,initial-writers,2734889.50,21
1863,m03,SSD,1200000,32768,1024,16,91,2,rewriters,5158993.20,21
1864,m03,SSD,1200000,32768,1024,16,91,3,random-readers,12504720.94,21
1865,m03,SSD,1200000,32768,1024,16,91,4,random-writers,5788391.16,21
5352,m03,SSD,1200000,32768,1024,16,92,1,initial-writers,2620154.85,21
5353,m03,SSD,1200000,32768,1024,16,92,2,rewriters,4962228.44,21
5354,m03,SSD,1200000,32768,1024,16,92,3,random-readers,10240481.62,21
5355,m03,SSD,1200000,32768,1024,16,92,4,random-writers,5516666.34,21
8106,m03,SSD,1200000,32768,1024,16,93,1,initial-writers,2729575.12,21
8107,m03,SSD,1200000,32768,1024,16,93,2,rewriters,5245776.31,21
8108,m03,SSD,1200000,32768,1024,16,93,3,random-readers,13739791.81,21
8109,m03,SSD,1200000,32768,1024,16,93,4,random-writers,5731541.45,21
286,m03,SSD,1200000,32768,1024,16,94,1,initial-writers,2444924.21,21
287,m03,SSD,1200000,32768,1024,16,94,2,rewriters,5245224.23,21
288,m03,SSD,1200000,32768,1024,16,94,3,random-readers,12518056.44,21
289,m03,SSD,1200000,32768,1024,16,94,4,random-writers,5242135.33,21
2052,m03,SSD,1200000,32768,1024,16,95,1,initial-writers,2711713.16,21
2053,m03,SSD,1200000,32768,1024,16,95,2,rewriters,4976602.02,21
2054,m03,SSD,1200000,32768,1024,16,95,3,random-readers,10538747.00,21
2055,m03,SSD,1200000,32768,1024,16,95,4,random-writers,5653336.81,21
6300,m03,SSD,1200000,32768,1024,16,96,1,initial-writers,2683929.63,21
6301,m03,SSD,1200000,32768,1024,16,96,2,rewriters,5342786.59,21
6302,m03,SSD,1200000,32768,1024,16,96,3,random-readers,13214934.16,21
6303,m03,SSD,1200000,32768,1024,16,96,4,random-writers,5320537.08,21
6398,m03,SSD,1200000,32768,1024,16,97,1,initial-writers,2700967.25,21
6399,m03,SSD,1200000,32768,1024,16,97,2,rewriters,5435258.78,21
6400,m03,SSD,1200000,32768,1024,16,97,3,random-readers,10166661.38,21
6401,m03,SSD,1200000,32768,1024,16,97,4,random-writers,5631408.06,21
4104,m03,SSD,1200000,32768,1024,16,98,1,initial-writers,2765592.67,21
4105,m03,SSD,1200000,32768,1024,16,98,2,rewriters,5285007.60,21
4106,m03,SSD,1200000,32768,1024,16,98,3,random-readers,13695641.84,21
4107,m03,SSD,1200000,32768,1024,16,98,4,random-writers,5319605.55,21
3770,m03,SSD,1200000,32768,1024,16,99,1,initial-writers,2774149.45,21
3771,m03,SSD,1200000,32768,1024,16,99,2,rewriters,4909576.98,21
3772,m03,SSD,1200000,32768,1024,16,99,3,random-readers,12904664.34,21
3773,m03,SSD,1200000,32768,1024,16,99,4,random-writers,5100287.50,21
1806,m03,SSD,1200000,32768,1024,16,100,1,initial-writers,2723639.95,21
1807,m03,SSD,1200000,32768,1024,16,100,2,rewriters,5044602.56,21
1808,m03,SSD,1200000,32768,1024,16,100,3,random-readers,12659056.14,21
1809,m03,SSD,1200000,32768,1024,16,100,4,random-writers,5699564.31,21
2520,m03,SSD,1200000,32768,1024,16,101,1,initial-writers,2496430.31,21
2521,m03,SSD,1200000,32768,1024,16,101,2,rewriters,5169011.47,21
2522,m03,SSD,1200000,32768,1024,16,101,3,random-readers,12325420.78,21
2523,m03,SSD,1200000,32768,1024,16,101,4,random-writers,5464268.50,21
8432,m03,SSD,1200000,32768,1024,16,102,1,initial-writers,2794134.80,21
8433,m03,SSD,1200000,32768,1024,16,102,2,rewriters,5293571.16,21
8434,m03,SSD,1200000,32768,1024,16,102,3,random-readers,12757100.20,21
8435,m03,SSD,1200000,32768,1024,16,102,4,random-writers,5624250.27,21
8128,m03,SSD,1200000,32768,1024,16,103,1,initial-writers,2755301.38,21
8129,m03,SSD,1200000,32768,1024,16,103,2,rewriters,5310994.47,21
8130,m03,SSD,1200000,32768,1024,16,103,3,random-readers,11733272.59,21
8131,m03,SSD,1200000,32768,1024,16,103,4,random-writers,5480372.19,21
5046,m03,SSD,1200000,32768,1024,16,104,1,initial-writers,2757977.64,21
5047,m03,SSD,1200000,32768,1024,16,104,2,rewriters,5316003.03,21
5048,m03,SSD,1200000,32768,1024,16,104,3,random-readers,11996064.35,21
5049,m03,SSD,1200000,32768,1024,16,104,4,random-writers,5428788.64,21
3258,m03,SSD,1200000,32768,1024,16,105,1,initial-writers,2672530.57,21
3259,m03,SSD,1200000,32768,1024,16,105,2,rewriters,4910222.07,21
3260,m03,SSD,1200000,32768,1024,16,105,3,random-readers,13004082.52,21
3261,m03,SSD,1200000,32768,1024,16,105,4,random-writers,5161065.73,21
7574,m03,SSD,1200000,32768,1024,16,106,1,initial-writers,2734499.04,21
7575,m03,SSD,1200000,32768,1024,16,106,2,rewriters,4923500.97,21
7576,m03,SSD,1200000,32768,1024,16,106,3,random-readers,11126753.00,21
7577,m03,SSD,1200000,32768,1024,16,106,4,random-writers,5587556.55,21
800,m03,SSD,1200000,32768,1024,16,107,1,initial-writers,2722526.27,21
801,m03,SSD,1200000,32768,1024,16,107,2,rewriters,5237459.89,21
802,m03,SSD,1200000,32768,1024,16,107,3,random-readers,11780624.72,21
803,m03,SSD,1200000,32768,1024,16,107,4,random-writers,5575676.52,21
7870,m03,SSD,1200000,32768,1024,16,108,1,initial-writers,2712284.48,21
7871,m03,SSD,1200000,32768,1024,16,108,2,rewriters,5107980.96,21
7872,m03,SSD,1200000,32768,1024,16,108,3,random-readers,9681185.38,21
7873,m03,SSD,1200000,32768,1024,16,108,4,random-writers,5574169.09,21
906,m03,SSD,1200000,32768,1024,16,109,1,initial-writers,2769803.39,20
907,m03,SSD,1200000,32768,1024,16,109,2,rewriters,4913494.66,20
908,m03,SSD,1200000,32768,1024,16,109,3,random-readers,10990055.52,20
909,m03,SSD,1200000,32768,1024,16,109,4,random-writers,5418635.09,20
594,m03,SSD,1200000,32768,1024,16,110,1,initial-writers,2726937.40,20
595,m03,SSD,1200000,32768,1024,16,110,2,rewriters,4759367.59,20
596,m03,SSD,1200000,32768,1024,16,110,3,random-readers,11883075.53,20
597,m03,SSD,1200000,32768,1024,16,110,4,random-writers,5477799.47,20
50,m03,SSD,1200000,32768,1024,16,111,1,initial-writers,2663091.36,21
51,m03,SSD,1200000,32768,1024,16,111,2,rewriters,5390989.00,21
52,m03,SSD,1200000,32768,1024,16,111,3,random-readers,12000512.30,21
53,m03,SSD,1200000,32768,1024,16,111,4,random-writers,5786527.53,21
42,m03,SSD,1200000,32768,1024,16,112,1,initial-writers,2756570.98,21
43,m03,SSD,1200000,32768,1024,16,112,2,rewriters,5430236.19,21
44,m03,SSD,1200000,32768,1024,16,112,3,random-readers,11551483.22,21
45,m03,SSD,1200000,32768,1024,16,112,4,random-writers,5610775.44,21
8256,m03,SSD,1200000,32768,1024,16,113,1,initial-writers,2684265.08,21
8257,m03,SSD,1200000,32768,1024,16,113,2,rewriters,5140569.98,21
8258,m03,SSD,1200000,32768,1024,16,113,3,random-readers,12962742.66,21
8259,m03,SSD,1200000,32768,1024,16,113,4,random-writers,5393081.50,21
4170,m03,SSD,1200000,32768,1024,16,114,1,initial-writers,2753498.88,21
4171,m03,SSD,1200000,32768,1024,16,114,2,rewriters,5433558.59,21
4172,m03,SSD,1200000,32768,1024,16,114,3,random-readers,12231921.52,21
4173,m03,SSD,1200000,32768,1024,16,114,4,random-writers,5754833.02,21
7706,m03,SSD,1200000,32768,1024,16,115,1,initial-writers,2719954.85,21
7707,m03,SSD,1200000,32768,1024,16,115,2,rewriters,5419918.66,21
7708,m03,SSD,1200000,32768,1024,16,115,3,random-readers,10754981.23,21
7709,m03,SSD,1200000,32768,1024,16,115,4,random-writers,5180875.23,21
3918,m03,SSD,1200000,32768,1024,16,116,1,initial-writers,2698488.52,21
3919,m03,SSD,1200000,32768,1024,16,116,2,rewriters,5614661.09,21
3920,m03,SSD,1200000,32768,1024,16,116,3,random-readers,10012957.59,21
3921,m03,SSD,1200000,32768,1024,16,116,4,random-writers,5706367.89,21
5136,m03,SSD,1200000,32768,1024,16,117,1,initial-writers,2724567.26,21
5137,m03,SSD,1200000,32768,1024,16,117,2,rewriters,5395715.83,21
5138,m03,SSD,1200000,32768,1024,16,117,3,random-readers,12305193.03,21
5139,m03,SSD,1200000,32768,1024,16,117,4,random-writers,5589644.75,21
1594,m03,SSD,1200000,32768,1024,16,118,1,initial-writers,2743640.91,21
1595,m03,SSD,1200000,32768,1024,16,118,2,rewriters,5289562.70,21
1596,m03,SSD,1200000,32768,1024,16,118,3,random-readers,11458216.20,21
1597,m03,SSD,1200000,32768,1024,16,118,4,random-writers,5617093.09,21
5484,m03,SSD,1200000,32768,1024,16,119,1,initial-writers,2824319.61,21
5485,m03,SSD,1200000,32768,1024,16,119,2,rewriters,5118949.88,21
5486,m03,SSD,1200000,32768,1024,16,119,3,random-readers,13848758.56,21
5487,m03,SSD,1200000,32768,1024,16,119,4,random-writers,5656644.16,21
6536,m03,SSD,1200000,32768,1024,16,120,1,initial-writers,2752972.38,21
6537,m03,SSD,1200000,32768,1024,16,120,2,rewriters,4945374.23,21
6538,m03,SSD,1200000,32768,1024,16,120,3,random-readers,10950559.38,21
6539,m03,SSD,1200000,32768,1024,16,120,4,random-writers,5132254.06,21
978,m03,SSD,1200000,32768,1024,16,121,1,initial-writers,2690137.89,21
979,m03,SSD,1200000,32768,1024,16,121,2,rewriters,4943895.77,21
980,m03,SSD,1200000,32768,1024,16,121,3,random-readers,13420726.09,21
981,m03,SSD,1200000,32768,1024,16,121,4,random-writers,5177537.41,21
5598,m03,SSD,1200000,32768,1024,16,122,1,initial-writers,2746376.17,21
5599,m03,SSD,1200000,32768,1024,16,122,2,rewriters,4764704.30,21
5600,m03,SSD,1200000,32768,1024,16,122,3,random-readers,12636165.39,21
5601,m03,SSD,1200000,32768,1024,16,122,4,random-writers,5136084.06,21
1280,m03,SSD,1200000,32768,1024,16,123,1,initial-writers,2772050.08,20
1281,m03,SSD,1200000,32768,1024,16,123,2,rewriters,5118671.02,20
1282,m03,SSD,1200000,32768,1024,16,123,3,random-readers,11445154.84,20
1283,m03,SSD,1200000,32768,1024,16,123,4,random-writers,5575820.39,20
3734,m03,SSD,1200000,32768,1024,16,124,1,initial-writers,2777799.20,21
3735,m03,SSD,1200000,32768,1024,16,124,2,rewriters,4776772.52,21
3736,m03,SSD,1200000,32768,1024,16,124,3,random-readers,11449842.38,21
3737,m03,SSD,1200000,32768,1024,16,124,4,random-writers,5585242.69,21
3566,m03,SSD,1200000,32768,1024,16,125,1,initial-writers,2783907.69,21
3567,m03,SSD,1200000,32768,1024,16,125,2,rewriters,5598971.75,21
3568,m03,SSD,1200000,32768,1024,16,125,3,random-readers,12024585.16,21
3569,m03,SSD,1200000,32768,1024,16,125,4,random-writers,5649503.86,21
8672,m03,SSD,1200000,32768,1024,16,126,1,initial-writers,2713888.11,21
8673,m03,SSD,1200000,32768,1024,16,126,2,rewriters,5143310.11,21
8674,m03,SSD,1200000,32768,1024,16,126,3,random-readers,14567375.98,21
8675,m03,SSD,1200000,32768,1024,16,126,4,random-writers,5407346.02,21
2904,m03,SSD,1200000,32768,1024,16,127,1,initial-writers,2769286.28,21
2905,m03,SSD,1200000,32768,1024,16,127,2,rewriters,5137284.94,21
2906,m03,SSD,1200000,32768,1024,16,127,3,random-readers,13237442.67,21
2907,m03,SSD,1200000,32768,1024,16,127,4,random-writers,5669415.75,21
2372,m03,SSD,1200000,32768,1024,16,128,1,initial-writers,2766076.12,21
2373,m03,SSD,1200000,32768,1024,16,128,2,rewriters,5428415.62,21
2374,m03,SSD,1200000,32768,1024,16,128,3,random-readers,12047932.88,21
2375,m03,SSD,1200000,32768,1024,16,128,4,random-writers,5662816.58,21
3626,m03,SSD,1200000,32768,1024,16,129,1,initial-writers,2630289.31,20
3627,m03,SSD,1200000,32768,1024,16,129,2,rewriters,4311245.00,20
3628,m03,SSD,1200000,32768,1024,16,129,3,random-readers,10269875.69,20
3629,m03,SSD,1200000,32768,1024,16,129,4,random-writers,5561996.05,20
4948,m03,SSD,1200000,32768,1024,16,130,1,initial-writers,2715069.62,21
4949,m03,SSD,1200000,32768,1024,16,130,2,rewriters,5229649.70,21
4950,m03,SSD,1200000,32768,1024,16,130,3,random-readers,11976534.91,21
4951,m03,SSD,1200000,32768,1024,16,130,4,random-writers,5207253.00,21
7370,m03,SSD,1200000,32768,1024,16,131,1,initial-writers,2775874.12,21
7371,m03,SSD,1200000,32768,1024,16,131,2,rewriters,4985205.84,21
7372,m03,SSD,1200000,32768,1024,16,131,3,random-readers,10320205.84,21
7373,m03,SSD,1200000,32768,1024,16,131,4,random-writers,5760976.84,21
860,m03,SSD,1200000,32768,1024,16,132,1,initial-writers,2752972.25,20
861,m03,SSD,1200000,32768,1024,16,132,2,rewriters,5125625.39,20
862,m03,SSD,1200000,32768,1024,16,132,3,random-readers,11852216.41,20
863,m03,SSD,1200000,32768,1024,16,132,4,random-writers,5774093.34,20
3652,m03,SSD,1200000,32768,1024,16,133,1,initial-writers,2670453.46,21
3653,m03,SSD,1200000,32768,1024,16,133,2,rewriters,5294925.22,21
3654,m03,SSD,1200000,32768,1024,16,133,3,random-readers,12439178.69,21
3655,m03,SSD,1200000,32768,1024,16,133,4,random-writers,5583765.63,21
2974,m03,SSD,1200000,32768,1024,16,134,1,initial-writers,2652547.36,21
2975,m03,SSD,1200000,32768,1024,16,134,2,rewriters,5365645.08,21
2976,m03,SSD,1200000,32768,1024,16,134,3,random-readers,12362748.00,21
2977,m03,SSD,1200000,32768,1024,16,134,4,random-writers,5632265.53,21
2010,m03,SSD,1200000,32768,1024,16,135,1,initial-writers,2779695.27,21
2011,m03,SSD,1200000,32768,1024,16,135,2,rewriters,5194748.59,21
2012,m03,SSD,1200000,32768,1024,16,135,3,random-readers,11625062.12,21
2013,m03,SSD,1200000,32768,1024,16,135,4,random-writers,5612895.38,21
8696,m03,SSD,1200000,32768,1024,16,136,1,initial-writers,2736013.66,21
8697,m03,SSD,1200000,32768,1024,16,136,2,rewriters,4894805.11,21
8698,m03,SSD,1200000,32768,1024,16,136,3,random-readers,10659691.97,21
8699,m03,SSD,1200000,32768,1024,16,136,4,random-writers,5340736.56,21
7422,m03,SSD,1200000,32768,1024,16,137,1,initial-writers,2716395.48,21
7423,m03,SSD,1200000,32768,1024,16,137,2,rewriters,5136194.52,21
7424,m03,SSD,1200000,32768,1024,16,137,3,random-readers,12300985.22,21
7425,m03,SSD,1200000,32768,1024,16,137,4,random-writers,5639411.27,21
6748,m03,SSD,1200000,32768,1024,16,138,1,initial-writers,2692812.20,20
6749,m03,SSD,1200000,32768,1024,16,138,2,rewriters,5094743.26,20
6750,m03,SSD,1200000,32768,1024,16,138,3,random-readers,13900638.17,20
6751,m03,SSD,1200000,32768,1024,16,138,4,random-writers,5472891.28,20
5522,m03,SSD,1200000,32768,1024,16,139,1,initial-writers,2708753.69,21
5523,m03,SSD,1200000,32768,1024,16,139,2,rewriters,4887464.92,21
5524,m03,SSD,1200000,32768,1024,16,139,3,random-readers,14135005.33,21
5525,m03,SSD,1200000,32768,1024,16,139,4,random-writers,5658196.00,21
2384,m03,SSD,1200000,32768,1024,16,140,1,initial-writers,2694070.89,21
2385,m03,SSD,1200000,32768,1024,16,140,2,rewriters,5168202.13,21
2386,m03,SSD,1200000,32768,1024,16,140,3,random-readers,12140171.42,21
2387,m03,SSD,1200000,32768,1024,16,140,4,random-writers,5592034.09,21
2900,m03,SSD,1200000,32768,1024,16,141,1,initial-writers,2746286.78,21
2901,m03,SSD,1200000,32768,1024,16,141,2,rewriters,5478961.48,21
2902,m03,SSD,1200000,32768,1024,16,141,3,random-readers,12938825.59,21
2903,m03,SSD,1200000,32768,1024,16,141,4,random-writers,5511730.19,21
4756,m03,SSD,1200000,32768,1024,16,142,1,initial-writers,2786952.25,21
4757,m03,SSD,1200000,32768,1024,16,142,2,rewriters,5319607.38,21
4758,m03,SSD,1200000,32768,1024,16,142,3,random-readers,13491449.41,21
4759,m03,SSD,1200000,32768,1024,16,142,4,random-writers,5557249.78,21
2760,m03,SSD,1200000,32768,1024,16,143,1,initial-writers,2513592.12,21
2761,m03,SSD,1200000,32768,1024,16,143,2,rewriters,5369218.28,21
2762,m03,SSD,1200000,32768,1024,16,143,3,random-readers,11594116.19,21
2763,m03,SSD,1200000,32768,1024,16,143,4,random-writers,5259032.05,21
8526,m03,SSD,1200000,32768,1024,16,144,1,initial-writers,2761708.89,21
8527,m03,SSD,1200000,32768,1024,16,144,2,rewriters,5193373.84,21
8528,m03,SSD,1200000,32768,1024,16,144,3,random-readers,10933813.19,21
8529,m03,SSD,1200000,32768,1024,16,144,4,random-writers,5642276.91,21
3348,m03,SSD,1200000,32768,1024,16,145,1,initial-writers,2751211.25,21
3349,m03,SSD,1200000,32768,1024,16,145,2,rewriters,5013774.80,21
3350,m03,SSD,1200000,32768,1024,16,145,3,random-readers,12451407.09,21
3351,m03,SSD,1200000,32768,1024,16,145,4,random-writers,5750407.78,21
2320,m03,SSD,1200000,32768,1024,16,146,1,initial-writers,2738484.20,21
2321,m03,SSD,1200000,32768,1024,16,146,2,rewriters,5045476.38,21
2322,m03,SSD,1200000,32768,1024,16,146,3,random-readers,9418416.78,21
2323,m03,SSD,1200000,32768,1024,16,146,4,random-writers,5535328.55,21
3662,m03,SSD,1200000,32768,1024,16,147,1,initial-writers,2811873.08,21
3663,m03,SSD,1200000,32768,1024,16,147,2,rewriters,5369935.25,21
3664,m03,SSD,1200000,32768,1024,16,147,3,random-readers,14329090.12,21
3665,m03,SSD,1200000,32768,1024,16,147,4,random-writers,5545181.70,21
7166,m03,SSD,1200000,32768,1024,16,148,1,initial-writers,2769220.31,21
7167,m03,SSD,1200000,32768,1024,16,148,2,rewriters,5411303.06,21
7168,m03,SSD,1200000,32768,1024,16,148,3,random-readers,11475346.44,21
7169,m03,SSD,1200000,32768,1024,16,148,4,random-writers,5653981.09,21
6956,m03,SSD,1200000,32768,1024,16,149,1,initial-writers,2441942.51,21
6957,m03,SSD,1200000,32768,1024,16,149,2,rewriters,5465384.02,21
6958,m03,SSD,1200000,32768,1024,16,149,3,random-readers,11230908.76,21
6959,m03,SSD,1200000,32768,1024,16,149,4,random-writers,5661156.05,21
8324,m03,SSD,1200000,32768,1024,16,150,1,initial-writers,2739869.27,21
8325,m03,SSD,1200000,32768,1024,16,150,2,rewriters,5163275.73,21
8326,m03,SSD,1200000,32768,1024,16,150,3,random-readers,14144242.33,21
8327,m03,SSD,1200000,32768,1024,16,150,4,random-writers,5571053.77,21
430,m03,SSD,1600000,256,64,1,1,1,initial-writers,336827.88,12
431,m03,SSD,1600000,256,64,1,1,2,rewriters,770920.06,12
432,m03,SSD,1600000,256,64,1,1,3,readers,1543163.25,12
433,m03,SSD,1600000,256,64,1,1,4,re-readers,1248819.12,12
3722,m03,SSD,1600000,256,64,1,2,1,initial-writers,314161.16,12
3723,m03,SSD,1600000,256,64,1,2,2,rewriters,770920.06,12
3724,m03,SSD,1600000,256,64,1,2,3,readers,1570244.00,12
3725,m03,SSD,1600000,256,64,1,2,4,re-readers,1175022.00,12
1800,m03,SSD,1600000,256,64,1,3,1,initial-writers,332036.59,12
1801,m03,SSD,1600000,256,64,1,3,2,rewriters,787890.62,12
1802,m03,SSD,1600000,256,64,1,3,3,readers,1579483.38,12
1803,m03,SSD,1600000,256,64,1,3,4,re-readers,1224606.25,12
5476,m03,SSD,1600000,256,64,1,4,1,initial-writers,335041.16,12
5477,m03,SSD,1600000,256,64,1,4,2,rewriters,770920.06,12
5478,m03,SSD,1600000,256,64,1,4,3,readers,1340826.88,12
5479,m03,SSD,1600000,256,64,1,4,4,re-readers,1178892.25,12
1098,m03,SSD,1600000,256,64,1,5,1,initial-writers,332550.78,12
1099,m03,SSD,1600000,256,64,1,5,2,rewriters,780445.88,12
1100,m03,SSD,1600000,256,64,1,5,3,readers,1543163.25,12
1101,m03,SSD,1600000,256,64,1,5,4,re-readers,1248819.12,12
2434,m03,SSD,1600000,256,64,1,6,1,initial-writers,333791.31,12
2435,m03,SSD,1600000,256,64,1,6,2,rewriters,773140.44,12
2436,m03,SSD,1600000,256,64,1,6,3,readers,1354356.75,12
2437,m03,SSD,1600000,256,64,1,6,4,re-readers,1163562.12,12
2352,m03,SSD,1600000,256,64,1,7,1,initial-writers,339061.47,12
2353,m03,SSD,1600000,256,64,1,7,2,rewriters,785010.50,12
2354,m03,SSD,1600000,256,64,1,7,3,readers,1430119.38,12
2355,m03,SSD,1600000,256,64,1,7,4,re-readers,1248819.12,12
6214,m03,SSD,1600000,256,64,1,8,1,initial-writers,315268.09,12
6215,m03,SSD,1600000,256,64,1,8,2,rewriters,780445.88,12
6216,m03,SSD,1600000,256,64,1,8,3,readers,1549845.50,12
6217,m03,SSD,1600000,256,64,1,8,4,re-readers,980760.19,12
528,m03,SSD,1600000,256,64,1,9,1,initial-writers,337675.31,12
529,m03,SSD,1600000,256,64,1,9,2,rewriters,812944.62,12
530,m03,SSD,1600000,256,64,1,9,3,readers,1190657.62,12
531,m03,SSD,1600000,256,64,1,9,4,re-readers,1185399.75,12
3490,m03,SSD,1600000,256,64,1,10,1,initial-writers,332860.03,12
3491,m03,SSD,1600000,256,64,1,10,2,rewriters,817898.50,12
3492,m03,SSD,1600000,256,64,1,10,3,readers,1248819.12,12
3493,m03,SSD,1600000,256,64,1,10,4,re-readers,1280084.00,12
7846,m03,SSD,1600000,256,64,1,11,1,initial-writers,330401.84,12
7847,m03,SSD,1600000,256,64,1,11,2,rewriters,632056.88,12
7848,m03,SSD,1600000,256,64,1,11,3,readers,1561112.12,12
7849,m03,SSD,1600000,256,64,1,11,4,re-readers,1202660.12,12
3236,m03,SSD,1600000,256,64,1,12,1,initial-writers,309542.22,12
3237,m03,SSD,1600000,256,64,1,12,2,rewriters,773697.56,12
3238,m03,SSD,1600000,256,64,1,12,3,readers,1514860.50,12
3239,m03,SSD,1600000,256,64,1,12,4,re-readers,1274008.75,12
1680,m03,SSD,1600000,256,64,1,13,1,initial-writers,320347.28,12
1681,m03,SSD,1600000,256,64,1,13,2,rewriters,770920.06,12
1682,m03,SSD,1600000,256,64,1,13,3,readers,1579483.38,12
1683,m03,SSD,1600000,256,64,1,13,4,re-readers,1274008.75,12
3776,m03,SSD,1600000,256,64,1,14,1,initial-writers,335564.69,12
3777,m03,SSD,1600000,256,64,1,14,2,rewriters,794889.94,12
3778,m03,SSD,1600000,256,64,1,14,3,readers,1439707.12,12
3779,m03,SSD,1600000,256,64,1,14,4,re-readers,1248819.12,12
6384,m03,SSD,1600000,256,64,1,15,1,initial-writers,334623.50,12
6385,m03,SSD,1600000,256,64,1,15,2,rewriters,773140.44,12
6386,m03,SSD,1600000,256,64,1,15,3,readers,1481420.12,12
6387,m03,SSD,1600000,256,64,1,15,4,re-readers,1208072.62,12
5480,m03,SSD,1600000,256,64,1,16,1,initial-writers,336405.75,12
5481,m03,SSD,1600000,256,64,1,16,2,rewriters,782721.50,12
5482,m03,SSD,1600000,256,64,1,16,3,readers,1453348.00,12
5483,m03,SSD,1600000,256,64,1,16,4,re-readers,1280084.00,12
6264,m03,SSD,1600000,256,64,1,17,1,initial-writers,325691.56,12
6265,m03,SSD,1600000,256,64,1,17,2,rewriters,812329.56,12
