,host,media,freq,fsize,rsize,threads,iter,subiter,test,throughput,runtime
9082,m03,SSD,2800000,1024,512,56,3,1,initial-writers,2848833.53,8
9083,m03,SSD,2800000,1024,512,56,3,2,rewriters,3066727.30,8
15016,m03,SSD,2800000,1024,512,56,4,1,initial-writers,2765231.86,8
15017,m03,SSD,2800000,1024,512,56,4,2,rewriters,3032271.78,8
9114,m03,SSD,2800000,1024,512,56,5,1,initial-writers,2990605.70,8
9115,m03,SSD,2800000,1024,512,56,5,2,rewriters,3197951.77,8
9382,m03,SSD,2800000,1024,512,56,6,1,initial-writers,2914789.22,8
9383,m03,SSD,2800000,1024,512,56,6,2,rewriters,3172083.77,8
16856,m03,SSD,2800000,1024,512,56,7,1,initial-writers,2918391.36,8
16857,m03,SSD,2800000,1024,512,56,7,2,rewriters,3133621.03,8
15802,m03,SSD,2800000,1024,512,56,8,1,initial-writers,2899675.02,8
15803,m03,SSD,2800000,1024,512,56,8,2,rewriters,2901728.09,8
10026,m03,SSD,2800000,1024,512,56,9,1,initial-writers,2944891.09,8
10027,m03,SSD,2800000,1024,512,56,9,2,rewriters,2926071.81,8
12180,m03,SSD,2800000,1024,512,56,10,1,initial-writers,2889352.31,8
12181,m03,SSD,2800000,1024,512,56,10,2,rewriters,3268343.62,8
10786,m03,SSD,2800000,1024,512,56,11,1,initial-writers,2758747.98,8
10787,m03,SSD,2800000,1024,512,56,11,2,rewriters,2737794.83,8
14128,m03,SSD,2800000,1024,512,56,12,1,initial-writers,2887817.20,8
14129,m03,SSD,2800000,1024,512,56,12,2,rewriters,2960169.11,8
11104,m03,SSD,2800000,1024,512,56,13,1,initial-writers,2773990.11,8
11105,m03,SSD,2800000,1024,512,56,13,2,rewriters,3177844.95,8
12760,m03,SSD,2800000,1024,512,56,14,1,initial-writers,3029817.95,8
12761,m03,SSD,2800000,1024,512,56,14,2,rewriters,3281932.28,8
14406,m03,SSD,2800000,1024,512,56,15,1,initial-writers,2803630.91,8
14407,m03,SSD,2800000,1024,512,56,15,2,rewriters,2856628.11,8
14336,m03,SSD,2800000,1024,512,56,16,1,initial-writers,2848997.19,8
14337,m03,SSD,2800000,1024,512,56,16,2,rewriters,2869793.55,8
10062,m03,SSD,2800000,1024,512,56,17,1,initial-writers,2707923.34,8
10063,m03,SSD,2800000,1024,512,56,17,2,rewriters,3115361.61,8
15362,m03,SSD,2800000,1024,512,56,18,1,initial-writers,2751431.02,8
15363,m03,SSD,2800000,1024,512,56,18,2,rewriters,3035168.02,8
16064,m03,SSD,2800000,1024,512,56,19,1,initial-writers,2786315.23,8
16065,m03,SSD,2800000,1024,512,56,19,2,rewriters,3109202.91,8
10972,m03,SSD,2800000,1024,512,56,20,1,initial-writers,3017382.34,8
10973,m03,SSD,2800000,1024,512,56,20,2,rewriters,2961155.92,8
16788,m03,SSD,2800000,1024,512,56,21,1,initial-writers,2871866.03,8
16789,m03,SSD,2800000,1024,512,56,21,2,rewriters,3253795.53,8
9698,m03,SSD,2800000,1024,512,56,22,1,initial-writers,2902573.97,8
9699,m03,SSD,2800000,1024,512,56,22,2,rewriters,3061615.31,8
13558,m03,SSD,2800000,1024,512,56,23,1,initial-writers,2889084.59,8
13559,m03,SSD,2800000,1024,512,56,23,2,rewriters,2972081.25,8
13232,m03,SSD,2800000,1024,512,56,24,1,initial-writers,2924668.50,8
13233,m03,SSD,2800000,1024,512,56,24,2,rewriters,3262495.25,8
14712,m03,SSD,2800000,1024,512,56,25,1,initial-writers,3021095.00,8
14713,m03,SSD,2800000,1024,512,56,25,2,rewriters,2988251.23,8
9176,m03,SSD,2800000,1024,512,56,26,1,initial-writers,2726266.30,8
9177,m03,SSD,2800000,1024,512,56,26,2,rewriters,2614775.22,8
11510,m03,SSD,2800000,1024,512,56,27,1,initial-writers,2869396.83,8
11511,m03,SSD,2800000,1024,512,56,27,2,rewriters,3029393.94,8
13946,m03,SSD,2800000,1024,512,56,28,1,initial-writers,2865031.39,8
13947,m03,SSD,2800000,1024,512,56,28,2,rewriters,3121467.38,8
14522,m03,SSD,2800000,1024,512,56,29,1,initial-writers,2810486.27,8
14523,m03,SSD,2800000,1024,512,56,29,2,rewriters,2974001.75,8
10378,m03,SSD,2800000,1024,512,56,30,1,initial-writers,2888582.77,8
10379,m03,SSD,2800000,1024,512,56,30,2,rewriters,3054668.64,8
14854,m03,SSD,2800000,1024,512,56,31,1,initial-writers,2843770.92,8
14855,m03,SSD,2800000,1024,512,56,31,2,rewriters,2952514.28,8
10778,m03,SSD,2800000,1024,512,56,32,1,initial-writers,2848268.23,8
10779,m03,SSD,2800000,1024,512,56,32,2,rewriters,3120604.55,8
12882,m03,SSD,2800000,1024,512,56,33,1,initial-writers,2821886.42,8
12883,m03,SSD,2800000,1024,512,56,33,2,rewriters,3157516.70,8
10476,m03,SSD,2800000,1024,512,56,34,1,initial-writers,2911783.14,8
10477,m03,SSD,2800000,1024,512,56,34,2,rewriters,2935233.48,8
9874,m03,SSD,2800000,1024,512,56,35,1,initial-writers,2849852.09,8
9875,m03,SSD,2800000,1024,512,56,35,2,rewriters,3105648.19,8
13046,m03,SSD,2800000,1024,512,56,36,1,initial-writers,2813483.61,8
13047,m03,SSD,2800000,1024,512,56,36,2,rewriters,2801499.00,8
17194,m03,SSD,2800000,1024,512,56,37,1,initial-writers,2805166.36,8
17195,m03,SSD,2800000,1024,512,56,37,2,rewriters,2949098.67,8
14230,m03,SSD,2800000,1024,512,56,38,1,initial-writers,2923240.86,8
14231,m03,SSD,2800000,1024,512,56,38,2,rewriters,3157006.58,8
12236,m03,SSD,2800000,1024,512,56,39,1,initial-writers,2777123.34,8
12237,m03,SSD,2800000,1024,512,56,39,2,rewriters,3150774.50,8
13270,m03,SSD,2800000,1024,512,56,40,1,initial-writers,2885164.17,8
13271,m03,SSD,2800000,1024,512,56,40,2,rewriters,3299098.02,8
11738,m03,SSD,2800000,1024,512,56,41,1,initial-writers,2711325.98,8
11739,m03,SSD,2800000,1024,512,56,41,2,rewriters,3298525.98,8
9394,m03,SSD,2800000,1024,512,56,42,1,initial-writers,2785689.83,8
9395,m03,SSD,2800000,1024,512,56,42,2,rewriters,3009529.19,8
10208,m03,SSD,2800000,1024,512,56,43,1,initial-writers,2884241.27,8
10209,m03,SSD,2800000,1024,512,56,43,2,rewriters,3096867.22,8
11354,m03,SSD,2800000,1024,512,56,44,1,initial-writers,2828921.34,8
11355,m03,SSD,2800000,1024,512,56,44,2,rewriters,2616907.55,8
13790,m03,SSD,2800000,1024,512,56,45,1,initial-writers,2824193.50,8
13791,m03,SSD,2800000,1024,512,56,45,2,rewriters,3062396.45,8
13840,m03,SSD,2800000,1024,512,56,46,1,initial-writers,2915055.62,8
13841,m03,SSD,2800000,1024,512,56,46,2,rewriters,3157157.78,8
10370,m03,SSD,2800000,1024,512,56,47,1,initial-writers,2854440.18,8
10371,m03,SSD,2800000,1024,512,56,47,2,rewriters,2869050.09,8
9336,m03,SSD,2800000,1024,512,56,48,1,initial-writers,2740200.16,8
9337,m03,SSD,2800000,1024,512,56,48,2,rewriters,2940726.48,8
14842,m03,SSD,2800000,1024,512,56,49,1,initial-writers,2543777.22,8
14843,m03,SSD,2800000,1024,512,56,49,2,rewriters,3180263.59,8
15968,m03,SSD,2800000,1024,512,56,50,1,initial-writers,2679508.84,8
15969,m03,SSD,2800000,1024,512,56,50,2,rewriters,2901889.19,8
9742,m03,SSD,2800000,1024,512,56,51,1,initial-writers,2848825.47,8
9743,m03,SSD,2800000,1024,512,56,51,2,rewriters,3306103.36,8
13244,m03,SSD,2800000,1024,512,56,52,1,initial-writers,2651697.56,8
13245,m03,SSD,2800000,1024,512,56,52,2,rewriters,3070552.33,8
9900,m03,SSD,2800000,1024,512,56,53,1,initial-writers,2688869.50,8
9901,m03,SSD,2800000,1024,512,56,53,2,rewriters,2720469.77,8
16180,m03,SSD,2800000,1024,512,56,54,1,initial-writers,2412826.05,8
16181,m03,SSD,2800000,1024,512,56,54,2,rewriters,3125718.86,8
11634,m03,SSD,2800000,1024,512,56,55,1,initial-writers,2663211.09,8
11635,m03,SSD,2800000,1024,512,56,55,2,rewriters,2822541.09,8
11550,m03,SSD,2800000,1024,512,56,56,1,initial-writers,2671143.30,8
11551,m03,SSD,2800000,1024,512,56,56,2,rewriters,2741436.28,8
13184,m03,SSD,2800000,1024,512,56,57,1,initial-writers,2731964.03,8
13185,m03,SSD,2800000,1024,512,56,57,2,rewriters,2726327.00,8
10242,m03,SSD,2800000,1024,512,56,58,1,initial-writers,2558238.08,8
10243,m03,SSD,2800000,1024,512,56,58,2,rewriters,3071787.89,8
10734,m03,SSD,2800000,1024,512,56,59,1,initial-writers,2198245.25,8
10735,m03,SSD,2800000,1024,512,56,59,2,rewriters,3079915.50,8
10474,m03,SSD,2800000,1024,512,56,60,1,initial-writers,2665421.98,8
10475,m03,SSD,2800000,1024,512,56,60,2,rewriters,3277897.67,8
14206,m03,SSD,2800000,1024,512,56,61,1,initial-writers,2713941.78,8
14207,m03,SSD,2800000,1024,512,56,61,2,rewriters,2981895.50,8
9034,m03,SSD,2800000,1024,512,56,62,1,initial-writers,2689412.88,8
9035,m03,SSD,2800000,1024,512,56,62,2,rewriters,3053580.58,8
14818,m03,SSD,2800000,1024,512,56,63,1,initial-writers,2657017.86,8
14819,m03,SSD,2800000,1024,512,56,63,2,rewriters,2963970.98,8
13362,m03,SSD,2800000,1024,512,56,64,1,initial-writers,2651218.80,8
13363,m03,SSD,2800000,1024,512,56,64,2,rewriters,3164660.45,8
9146,m03,SSD,2800000,1024,512,56,65,1,initial-writers,2673319.95,8
9147,m03,SSD,2800000,1024,512,56,65,2,rewriters,2958839.89,8
10048,m03,SSD,2800000,1024,512,56,66,1,initial-writers,2185884.31,8
10049,m03,SSD,2800000,1024,512,56,66,2,rewriters,3012282.34,8
16638,m03,SSD,2800000,1024,512,56,67,1,initial-writers,2447947.77,8
16639,m03,SSD,2800000,1024,512,56,67,2,rewriters,2868754.62,8
13642,m03,SSD,2800000,1024,512,56,68,1,initial-writers,2770284.84,8
13643,m03,SSD,2800000,1024,512,56,68,2,rewriters,3173576.97,8
12856,m03,SSD,2800000,1024,512,56,69,1,initial-writers,2244320.41,8
12857,m03,SSD,2800000,1024,512,56,69,2,rewriters,2992552.12,8
12250,m03,SSD,2800000,1024,512,56,70,1,initial-writers,2711209.45,8
12251,m03,SSD,2800000,1024,512,56,70,2,rewriters,3075924.34,8
11566,m03,SSD,2800000,1024,512,56,71,1,initial-writers,2600125.36,8
11567,m03,SSD,2800000,1024,512,56,71,2,rewriters,2843516.75,8
16046,m03,SSD,2800000,1024,512,56,72,1,initial-writers,2477295.19,8
16047,m03,SSD,2800000,1024,512,56,72,2,rewriters,3223452.67,8
16298,m03,SSD,2800000,1024,512,56,73,1,initial-writers,2291626.26,8
16299,m03,SSD,2800000,1024,512,56,73,2,rewriters,2961899.02,8
12428,m03,SSD,2800000,1024,512,56,74,1,initial-writers,2688761.69,8
12429,m03,SSD,2800000,1024,512,56,74,2,rewriters,3010962.73,8
13498,m03,SSD,2800000,1024,512,56,75,1,initial-writers,2232672.00,8
13499,m03,SSD,2800000,1024,512,56,75,2,rewriters,3010627.05,8
15538,m03,SSD,2800000,1024,512,56,76,1,initial-writers,2498306.33,8
15539,m03,SSD,2800000,1024,512,56,76,2,rewriters,3231279.11,8
10432,m03,SSD,2800000,1024,512,56,77,1,initial-writers,2250473.63,8
10433,m03,SSD,2800000,1024,512,56,77,2,rewriters,3076974.78,8
9640,m03,SSD,2800000,1024,512,56,78,1,initial-writers,2281423.61,8
9641,m03,SSD,2800000,1024,512,56,78,2,rewriters,3112634.97,8
15660,m03,SSD,2800000,1024,512,56,79,1,initial-writers,2680197.59,8
15661,m03,SSD,2800000,1024,512,56,79,2,rewriters,3047863.12,8
16850,m03,SSD,2800000,1024,512,56,80,1,initial-writers,2608227.48,8
16851,m03,SSD,2800000,1024,512,56,80,2,rewriters,3048314.13,8
11328,m03,SSD,2800000,1024,512,56,81,1,initial-writers,2611001.70,8
11329,m03,SSD,2800000,1024,512,56,81,2,rewriters,3053589.97,8
14340,m03,SSD,2800000,1024,512,56,82,1,initial-writers,2746069.25,8
14341,m03,SSD,2800000,1024,512,56,82,2,rewriters,2745909.25,8
16234,m03,SSD,2800000,1024,512,56,83,1,initial-writers,2153026.40,8
16235,m03,SSD,2800000,1024,512,56,83,2,rewriters,2955240.98,8
13976,m03,SSD,2800000,1024,512,56,84,1,initial-writers,2418088.00,8
13977,m03,SSD,2800000,1024,512,56,84,2,rewriters,2888685.02,8
14648,m03,SSD,2800000,1024,512,56,85,1,initial-writers,2222920.52,8
14649,m03,SSD,2800000,1024,512,56,85,2,rewriters,2820740.80,8
14904,m03,SSD,2800000,1024,512,56,86,1,initial-writers,2271349.52,8
14905,m03,SSD,2800000,1024,512,56,86,2,rewriters,3093924.86,8
15036,m03,SSD,2800000,1024,512,56,87,1,initial-writers,2412043.07,8
15037,m03,SSD,2800000,1024,512,56,87,2,rewriters,3360878.19,8
12220,m03,SSD,2800000,1024,512,56,88,1,initial-writers,2713167.44,8
12221,m03,SSD,2800000,1024,512,56,88,2,rewriters,3149543.86,8
15974,m03,SSD,2800000,1024,512,56,89,1,initial-writers,2443587.19,8
15975,m03,SSD,2800000,1024,512,56,89,2,rewriters,2793068.97,8
12060,m03,SSD,2800000,1024,512,56,90,1,initial-writers,2684818.86,8
12061,m03,SSD,2800000,1024,512,56,90,2,rewriters,2909678.83,8
16032,m03,SSD,2800000,1024,512,56,91,1,initial-writers,2521023.67,8
16033,m03,SSD,2800000,1024,512,56,91,2,rewriters,2917187.05,8
14388,m03,SSD,2800000,1024,512,56,92,1,initial-writers,2326148.65,8
14389,m03,SSD,2800000,1024,512,56,92,2,rewriters,3089536.41,8
13556,m03,SSD,2800000,1024,512,56,93,1,initial-writers,2807472.61,8
13557,m03,SSD,2800000,1024,512,56,93,2,rewriters,3116578.22,8
12616,m03,SSD,2800000,1024,512,56,94,1,initial-writers,2653573.05,8
12617,m03,SSD,2800000,1024,512,56,94,2,rewriters,2910182.88,8
13030,m03,SSD,2800000,1024,512,56,95,1,initial-writers,2720531.81,8
13031,m03,SSD,2800000,1024,512,56,95,2,rewriters,2711252.97,8
13970,m03,SSD,2800000,1024,512,56,96,1,initial-writers,2617179.02,8
13971,m03,SSD,2800000,1024,512,56,96,2,rewriters,3101241.67,8
10408,m03,SSD,2800000,1024,512,56,97,1,initial-writers,2663246.70,8
10409,m03,SSD,2800000,1024,512,56,97,2,rewriters,3140707.59,8
11002,m03,SSD,2800000,1024,512,56,98,1,initial-writers,2544322.27,8
11003,m03,SSD,2800000,1024,512,56,98,2,rewriters,3196007.58,8
13880,m03,SSD,2800000,1024,512,56,99,1,initial-writers,2184840.35,8
13881,m03,SSD,2800000,1024,512,56,99,2,rewriters,2979998.36,8
9122,m03,SSD,2800000,1024,512,56,100,1,initial-writers,2755932.78,8
9123,m03,SSD,2800000,1024,512,56,100,2,rewriters,3177479.67,8
9350,m03,SSD,2800000,1024,512,56,101,1,initial-writers,2370625.55,8
9351,m03,SSD,2800000,1024,512,56,101,2,rewriters,3047982.91,8
12888,m03,SSD,2800000,1024,512,56,102,1,initial-writers,2548457.39,8
12889,m03,SSD,2800000,1024,512,56,102,2,rewriters,3079581.97,8
16054,m03,SSD,2800000,1024,512,56,103,1,initial-writers,2533480.55,8
16055,m03,SSD,2800000,1024,512,56,103,2,rewriters,2780488.88,8
16152,m03,SSD,2800000,1024,512,56,104,1,initial-writers,2544207.83,8
16153,m03,SSD,2800000,1024,512,56,104,2,rewriters,3272240.38,8
16976,m03,SSD,2800000,1024,512,56,105,1,initial-writers,2568412.20,8
16977,m03,SSD,2800000,1024,512,56,105,2,rewriters,3365378.45,8
12658,m03,SSD,2800000,1024,512,56,106,1,initial-writers,2514960.17,8
12659,m03,SSD,2800000,1024,512,56,106,2,rewriters,3063803.75,8
16160,m03,SSD,2800000,1024,512,56,107,1,initial-writers,2631148.05,8
16161,m03,SSD,2800000,1024,512,56,107,2,rewriters,3022445.80,8
12086,m03,SSD,2800000,1024,512,56,108,1,initial-writers,2592998.67,8
12087,m03,SSD,2800000,1024,512,56,108,2,rewriters,3108610.41,8
12654,m03,SSD,2800000,1024,512,56,109,1,initial-writers,2607360.22,8
12655,m03,SSD,2800000,1024,512,56,109,2,rewriters,3072500.33,8
16248,m03,SSD,2800000,1024,512,56,110,1,initial-writers,2578059.67,8
16249,m03,SSD,2800000,1024,512,56,110,2,rewriters,3005547.45,8
12918,m03,SSD,2800000,1024,512,56,111,1,initial-writers,2677807.81,8
12919,m03,SSD,2800000,1024,512,56,111,2,rewriters,3051260.78,8
14208,m03,SSD,2800000,1024,512,56,112,1,initial-writers,2630479.92,8
14209,m03,SSD,2800000,1024,512,56,112,2,rewriters,3268917.80,8
13224,m03,SSD,2800000,1024,512,56,113,1,initial-writers,2525145.19,8
13225,m03,SSD,2800000,1024,512,56,113,2,rewriters,3104123.97,8
17292,m03,SSD,2800000,1024,512,56,114,1,initial-writers,2653662.58,8
17293,m03,SSD,2800000,1024,512,56,114,2,rewriters,3065688.31,8
12406,m03,SSD,2800000,1024,512,56,115,1,initial-writers,2781096.08,8
12407,m03,SSD,2800000,1024,512,56,115,2,rewriters,2560778.77,8
10440,m03,SSD,2800000,1024,512,56,116,1,initial-writers,2233063.72,8
10441,m03,SSD,2800000,1024,512,56,116,2,rewriters,2967199.36,8
17052,m03,SSD,2800000,1024,512,56,117,1,initial-writers,2680607.17,8
17053,m03,SSD,2800000,1024,512,56,117,2,rewriters,3190527.00,8
14140,m03,SSD,2800000,1024,512,56,118,1,initial-writers,2733587.31,8
14141,m03,SSD,2800000,1024,512,56,118,2,rewriters,3006049.80,8
14234,m03,SSD,2800000,1024,512,56,119,1,initial-writers,2589581.16,8
14235,m03,SSD,2800000,1024,512,56,119,2,rewriters,3027615.48,8
12820,m03,SSD,2800000,1024,512,56,120,1,initial-writers,2470760.86,8
12821,m03,SSD,2800000,1024,512,56,120,2,rewriters,2891340.31,8
12992,m03,SSD,2800000,1024,512,56,121,1,initial-writers,2643909.45,8
12993,m03,SSD,2800000,1024,512,56,121,2,rewriters,2983250.84,8
9660,m03,SSD,2800000,1024,512,56,122,1,initial-writers,2686245.17,8
9661,m03,SSD,2800000,1024,512,56,122,2,rewriters,3413426.19,8
14664,m03,SSD,2800000,1024,512,56,123,1,initial-writers,2679356.52,8
14665,m03,SSD,2800000,1024,512,56,123,2,rewriters,3045312.14,8
17060,m03,SSD,2800000,1024,512,56,124,1,initial-writers,2364048.17,8
17061,m03,SSD,2800000,1024,512,56,124,2,rewriters,3243064.80,8
11682,m03,SSD,2800000,1024,512,56,125,1,initial-writers,2550311.47,8
11683,m03,SSD,2800000,1024,512,56,125,2,rewriters,2986677.16,8
16270,m03,SSD,2800000,1024,512,56,126,1,initial-writers,2535689.95,8
16271,m03,SSD,2800000,1024,512,56,126,2,rewriters,2785992.25,8
14670,m03,SSD,2800000,1024,512,56,127,1,initial-writers,2319165.47,8
14671,m03,SSD,2800000,1024,512,56,127,2,rewriters,2831609.72,8
8924,m03,SSD,2800000,1024,512,56,128,1,initial-writers,2754432.16,8
8925,m03,SSD,2800000,1024,512,56,128,2,rewriters,3128477.03,8
15564,m03,SSD,2800000,1024,512,56,129,1,initial-writers,2664537.17,8
15565,m03,SSD,2800000,1024,512,56,129,2,rewriters,3254069.16,8
13762,m03,SSD,2800000,1024,512,56,130,1,initial-writers,2735421.86,8
13763,m03,SSD,2800000,1024,512,56,130,2,rewriters,2996748.09,8
9050,m03,SSD,2800000,1024,512,56,131,1,initial-writers,2614218.33,8
9051,m03,SSD,2800000,1024,512,56,131,2,rewriters,3302321.14,8
17068,m03,SSD,2800000,1024,512,56,132,1,initial-writers,2616879.33,8
17069,m03,SSD,2800000,1024,512,56,132,2,rewriters,2948252.36,8
16826,m03,SSD,2800000,1024,512,56,133,1,initial-writers,2749081.23,8
16827,m03,SSD,2800000,1024,512,56,133,2,rewriters,3187466.66,8
10622,m03,SSD,2800000,1024,512,56,134,1,initial-writers,2609881.91,8
10623,m03,SSD,2800000,1024,512,56,134,2,rewriters,3264437.30,8
17342,m03,SSD,2800000,1024,512,56,135,1,initial-writers,2620124.06,8
17343,m03,SSD,2800000,1024,512,56,135,2,rewriters,2750733.66,8
15040,m03,SSD,2800000,1024,512,56,136,1,initial-writers,2547900.89,8
15041,m03,SSD,2800000,1024,512,56,136,2,rewriters,2981624.72,8
12860,m03,SSD,2800000,1024,512,56,137,1,initial-writers,2270323.23,8
12861,m03,SSD,2800000,1024,512,56,137,2,rewriters,3238069.06,8
13392,m03,SSD,2800000,1024,512,56,138,1,initial-writers,2390382.92,8
13393,m03,SSD,2800000,1024,512,56,138,2,rewriters,2779666.80,8
15886,m03,SSD,2800000,1024,512,56,139,1,initial-writers,2321766.52,8
15887,m03,SSD,2800000,1024,512,56,139,2,rewriters,2553370.55,8
12030,m03,SSD,2800000,1024,512,56,140,1,initial-writers,2765219.80,8
12031,m03,SSD,2800000,1024,512,56,140,2,rewriters,3027351.84,8
15462,m03,SSD,2800000,1024,512,56,141,1,initial-writers,2616903.72,8
15463,m03,SSD,2800000,1024,512,56,141,2,rewriters,2797264.42,8
11630,m03,SSD,2800000,1024,512,56,142,1,initial-writers,2358857.47,8
11631,m03,SSD,2800000,1024,512,56,142,2,rewriters,3062153.98,8
15532,m03,SSD,2800000,1024,512,56,143,1,initial-writers,2221096.45,8
15533,m03,SSD,2800000,1024,512,56,143,2,rewriters,2857724.22,8
10142,m03,SSD,2800000,1024,512,56,144,1,initial-writers,2690358.02,8
10143,m03,SSD,2800000,1024,512,56,144,2,rewriters,3095445.69,8
15314,m03,SSD,2800000,1024,512,56,145,1,initial-writers,2272269.30,8
15315,m03,SSD,2800000,1024,512,56,145,2,rewriters,3004262.98,8
9728,m03,SSD,2800000,1024,512,56,146,1,initial-writers,2681050.03,8
9729,m03,SSD,2800000,1024,512,56,146,2,rewriters,3363452.44,8
11488,m03,SSD,2800000,1024,512,56,147,1,initial-writers,2629128.42,8
11489,m03,SSD,2800000,1024,512,56,147,2,rewriters,2831389.33,8
12202,m03,SSD,2800000,1024,512,56,148,1,initial-writers,2663912.83,8
12203,m03,SSD,2800000,1024,512,56,148,2,rewriters,3074186.58,8
14026,m03,SSD,2800000,1024,512,56,149,1,initial-writers,2630625.03,8
14027,m03,SSD,2800000,1024,512,56,149,2,rewriters,2831368.64,8
11598,m03,SSD,2800000,1024,512,56,150,1,initial-writers,2319082.03,8
11599,m03,SSD,2800000,1024,512,56,150,2,rewriters,3194980.92,8
11226,m03,SSD,2800000,16384,2048,16,1,1,initial-writers,4497987.77,13
11227,m03,SSD,2800000,16384,2048,16,1,2,rewriters,4860389.89,13
11228,m03,SSD,2800000,16384,2048,16,1,3,readers,5553458.44,13
11229,m03,SSD,2800000,16384,2048,16,1,4,re-readers,5564675.44,13
15504,m03,SSD,2800000,16384,2048,16,2,1,initial-writers,4438878.52,13
15505,m03,SSD,2800000,16384,2048,16,2,2,rewriters,5429559.38,13
15506,m03,SSD,2800000,16384,2048,16,2,3,readers,5933351.92,13
15507,m03,SSD,2800000,16384,2048,16,2,4,re-readers,6623668.58,13
14880,m03,SSD,2800000,16384,2048,16,3,1,initial-writers,3950657.83,13
14881,m03,SSD,2800000,16384,2048,16,3,2,rewriters,4617518.30,13
14882,m03,SSD,2800000,16384,2048,16,3,3,readers,7605488.19,13
14883,m03,SSD,2800000,16384,2048,16,3,4,re-readers,6825397.50,13
10600,m03,SSD,2800000,16384,2048,16,4,1,initial-writers,4382363.31,13
10601,m03,SSD,2800000,16384,2048,16,4,2,rewriters,4323734.86,13
10602,m03,SSD,2800000,16384,2048,16,4,3,readers,6598302.03,13
10603,m03,SSD,2800000,16384,2048,16,4,4,re-readers,7192624.33,13
12864,m03,SSD,2800000,16384,2048,16,5,1,initial-writers,4438990.45,13
12865,m03,SSD,2800000,16384,2048,16,5,2,rewriters,4691807.93,13
12866,m03,SSD,2800000,16384,2048,16,5,3,readers,5617799.22,13
12867,m03,SSD,2800000,16384,2048,16,5,4,re-readers,6000781.89,13
14922,m03,SSD,2800000,16384,2048,16,6,1,initial-writers,4053265.25,13
14923,m03,SSD,2800000,16384,2048,16,6,2,rewriters,4833602.23,13
14924,m03,SSD,2800000,16384,2048,16,6,3,readers,6439382.27,13
14925,m03,SSD,2800000,16384,2048,16,6,4,re-readers,5371786.69,13
10660,m03,SSD,2800000,16384,2048,16,7,1,initial-writers,4644846.14,13
10661,m03,SSD,2800000,16384,2048,16,7,2,rewriters,4812288.10,13
10662,m03,SSD,2800000,16384,2048,16,7,3,readers,6184094.28,13
10663,m03,SSD,2800000,16384,2048,16,7,4,re-readers,6184014.86,13
