,host,media,freq,fsize,rsize,threads,iter,subiter,test,throughput,runtime,L1-dcache-load-misses,L1-dcache-loads,L1-icache-load-misses,LLC-load-misses,LLC-loads,branch-misses,branches,context-switches,cpu-migrations,cycles,dTLB-load-misses,dTLB-loads,iTLB-load-misses,iTLB-loads,instructions,page-faults
460,m03,SSD,1200000,32768,1024,16,35,1,initial-writers,4750900.94,21,92727221,983955409,9617000,5358391,19707249,6201351,621884529,11745,1210,16692814270,691463,807024394,132404,201710,2815925917,25495
461,m03,SSD,1200000,32768,1024,16,35,2,rewriters,5842712.50,21,92727221,983955409,9617000,5358391,19707249,6201351,621884529,11745,1210,16692814270,691463,807024394,132404,201710,2815925917,25495
462,m03,SSD,1200000,32768,1024,16,35,3,random-readers,9766117.62,21,92727221,983955409,9617000,5358391,19707249,6201351,621884529,11745,1210,16692814270,691463,807024394,132404,201710,2815925917,25495
463,m03,SSD,1200000,32768,1024,16,35,4,random-writers,6116274.38,21,92727221,983955409,9617000,5358391,19707249,6201351,621884529,11745,1210,16692814270,691463,807024394,132404,201710,2815925917,25495
158,m03,SSD,1200000,32768,1024,16,36,1,initial-writers,4833428.62,21,95013550,995621104,9687412,5094642,18796187,6198176,633871354,12215,1630,16587558927,772825,833439586,143787,215070,2969455191,25392
159,m03,SSD,1200000,32768,1024,16,36,2,rewriters,5921551.38,21,95013550,995621104,9687412,5094642,18796187,6198176,633871354,12215,1630,16587558927,772825,833439586,143787,215070,2969455191,25392
160,m03,SSD,1200000,32768,1024,16,36,3,random-readers,13074827.00,21,95013550,995621104,9687412,5094642,18796187,6198176,633871354,12215,1630,16587558927,772825,833439586,143787,215070,2969455191,25392
161,m03,SSD,1200000,32768,1024,16,36,4,random-writers,5674206.84,21,95013550,995621104,9687412,5094642,18796187,6198176,633871354,12215,1630,16587558927,772825,833439586,143787,215070,2969455191,25392
6774,m03,SSD,1200000,32768,1024,16,37,1,initial-writers,4802949.53,21,91153618,971549498,9691057,4958022,18308413,5992534,630815033,11992,2066,14886563192,771725,795475196,85170,188062,3015687388,25471
6775,m03,SSD,1200000,32768,1024,16,37,2,rewriters,6706283.75,21,91153618,971549498,9691057,4958022,18308413,5992534,630815033,11992,2066,14886563192,771725,795475196,85170,188062,3015687388,25471
6776,m03,SSD,1200000,32768,1024,16,37,3,random-readers,13222047.56,21,91153618,971549498,9691057,4958022,18308413,5992534,630815033,11992,2066,14886563192,771725,795475196,85170,188062,3015687388,25471
6777,m03,SSD,1200000,32768,1024,16,37,4,random-writers,6473979.05,21,91153618,971549498,9691057,4958022,18308413,5992534,630815033,11992,2066,14886563192,771725,795475196,85170,188062,3015687388,25471
482,m03,SSD,1200000,32768,1024,16,38,1,initial-writers,4729325.34,21,96157759,906287715,8263996,5346566,20194568,5615885,590240786,12124,1907,16280854943,498546,890226556,121698,149423,2910354227,25671
483,m03,SSD,1200000,32768,1024,16,38,2,rewriters,5942182.62,21,96157759,906287715,8263996,5346566,20194568,5615885,590240786,12124,1907,16280854943,498546,890226556,121698,149423,2910354227,25671
484,m03,SSD,1200000,32768,1024,16,38,3,random-readers,10888124.81,21,96157759,906287715,8263996,5346566,20194568,5615885,590240786,12124,1907,16280854943,498546,890226556,121698,149423,2910354227,25671
485,m03,SSD,1200000,32768,1024,16,38,4,random-writers,7033832.81,21,96157759,906287715,8263996,5346566,20194568,5615885,590240786,12124,1907,16280854943,498546,890226556,121698,149423,2910354227,25671
488,m03,SSD,1200000,32768,1024,16,39,1,initial-writers,4816570.16,21,95533999,934640037,9151448,5368577,20555874,5652283,624930517,11710,1317,16022521502,564501,827655201,104225,139812,3054626179,25577
489,m03,SSD,1200000,32768,1024,16,39,2,rewriters,6346417.34,21,95533999,934640037,9151448,5368577,20555874,5652283,624930517,11710,1317,16022521502,564501,827655201,104225,139812,3054626179,25577
490,m03,SSD,1200000,32768,1024,16,39,3,random-readers,9813591.72,21,95533999,934640037,9151448,5368577,20555874,5652283,624930517,11710,1317,16022521502,564501,827655201,104225,139812,3054626179,25577
491,m03,SSD,1200000,32768,1024,16,39,4,random-writers,6807064.28,21,95533999,934640037,9151448,5368577,20555874,5652283,624930517,11710,1317,16022521502,564501,827655201,104225,139812,3054626179,25577
2162,m03,SSD,1200000,32768,1024,16,40,1,initial-writers,4931230.38,21,89830067,938208844,8164006,4797097,17913731,5705100,609362895,11737,1255,15471554006,528663,850450200,119139,152003,2898411521,25586
2163,m03,SSD,1200000,32768,1024,16,40,2,rewriters,6028478.19,21,89830067,938208844,8164006,4797097,17913731,5705100,609362895,11737,1255,15471554006,528663,850450200,119139,152003,2898411521,25586
2164,m03,SSD,1200000,32768,1024,16,40,3,random-readers,12100419.58,21,89830067,938208844,8164006,4797097,17913731,5705100,609362895,11737,1255,15471554006,528663,850450200,119139,152003,2898411521,25586
2165,m03,SSD,1200000,32768,1024,16,40,4,random-writers,6330738.50,21,89830067,938208844,8164006,4797097,17913731,5705100,609362895,11737,1255,15471554006,528663,850450200,119139,152003,2898411521,25586
7218,m03,SSD,1200000,32768,1024,16,41,1,initial-writers,4801089.66,21,101922384,954224375,9324734,6193742,24064625,6155888,609552126,12382,1812,15686026889,705368,869560666,104899,246376,2900492194,25522
7219,m03,SSD,1200000,32768,1024,16,41,2,rewriters,6786080.88,21,101922384,954224375,9324734,6193742,24064625,6155888,609552126,12382,1812,15686026889,705368,869560666,104899,246376,2900492194,25522
7220,m03,SSD,1200000,32768,1024,16,41,3,random-readers,12802411.06,21,101922384,954224375,9324734,6193742,24064625,6155888,609552126,12382,1812,15686026889,705368,869560666,104899,246376,2900492194,25522
7221,m03,SSD,1200000,32768,1024,16,41,4,random-writers,6063994.47,21,101922384,954224375,9324734,6193742,24064625,6155888,609552126,12382,1812,15686026889,705368,869560666,104899,246376,2900492194,25522
1166,m03,SSD,1200000,32768,1024,16,42,1,initial-writers,4768035.50,21,87771009,989441300,9751039,4819968,18151878,6172719,601575829,12212,2210,14862056495,755484,783179721,122052,245273,2745538876,25427
1167,m03,SSD,1200000,32768,1024,16,42,2,rewriters,5402729.22,21,87771009,989441300,9751039,4819968,18151878,6172719,601575829,12212,2210,14862056495,755484,783179721,122052,245273,2745538876,25427
1168,m03,SSD,1200000,32768,1024,16,42,3,random-readers,11046123.44,21,87771009,989441300,9751039,4819968,18151878,6172719,601575829,12212,2210,14862056495,755484,783179721,122052,245273,2745538876,25427
1169,m03,SSD,1200000,32768,1024,16,42,4,random-writers,6697209.88,21,87771009,989441300,9751039,4819968,18151878,6172719,601575829,12212,2210,14862056495,755484,783179721,122052,245273,2745538876,25427
5908,m03,SSD,1200000,32768,1024,16,43,1,initial-writers,4769965.41,21,98210396,917786248,10007528,5875789,22127823,5621782,576835562,11483,1078,15475749885,800826,883146713,97876,245588,2741290108,25627
5909,m03,SSD,1200000,32768,1024,16,43,2,rewriters,6793261.12,21,98210396,917786248,10007528,5875789,22127823,5621782,576835562,11483,1078,15475749885,800826,883146713,97876,245588,2741290108,25627
5910,m03,SSD,1200000,32768,1024,16,43,3,random-readers,10110344.62,21,98210396,917786248,10007528,5875789,22127823,5621782,576835562,11483,1078,15475749885,800826,883146713,97876,245588,2741290108,25627
5911,m03,SSD,1200000,32768,1024,16,43,4,random-writers,6794094.88,21,98210396,917786248,10007528,5875789,22127823,5621782,576835562,11483,1078,15475749885,800826,883146713,97876,245588,2741290108,25627
7104,m03,SSD,1200000,32768,1024,16,44,1,initial-writers,4177665.05,21,94693760,918463575,10184284,5305662,20322524,5810746,564795174,12097,1771,15722652658,846134,862866891,162718,224627,2612874899,25554
7105,m03,SSD,1200000,32768,1024,16,44,2,rewriters,6273392.12,21,94693760,918463575,10184284,5305662,20322524,5810746,564795174,12097,1771,15722652658,846134,862866891,162718,224627,2612874899,25554
7106,m03,SSD,1200000,32768,1024,16,44,3,random-readers,10008535.47,21,94693760,918463575,10184284,5305662,20322524,5810746,564795174,12097,1771,15722652658,846134,862866891,162718,224627,2612874899,25554
7107,m03,SSD,1200000,32768,1024,16,44,4,random-writers,7037477.72,21,94693760,918463575,10184284,5305662,20322524,5810746,564795174,12097,1771,15722652658,846134,862866891,162718,224627,2612874899,25554
2334,m03,SSD,1200000,32768,1024,16,45,1,initial-writers,4773137.59,21,99372946,900653811,10371091,5002968,19688389,5565681,567741404,11394,1317,15310061389,890368,877941684,93396,243483,2768902434,25380
2335,m03,SSD,1200000,32768,1024,16,45,2,rewriters,6328361.97,21,99372946,900653811,10371091,5002968,19688389,5565681,567741404,11394,1317,15310061389,890368,877941684,93396,243483,2768902434,25380
2336,m03,SSD,1200000,32768,1024,16,45,3,random-readers,12562511.28,21,99372946,900653811,10371091,5002968,19688389,5565681,567741404,11394,1317,15310061389,890368,877941684,93396,243483,2768902434,25380
2337,m03,SSD,1200000,32768,1024,16,45,4,random-writers,6334044.12,21,99372946,900653811,10371091,5002968,19688389,5565681,567741404,11394,1317,15310061389,890368,877941684,93396,243483,2768902434,25380
1824,m03,SSD,1200000,32768,1024,16,46,1,initial-writers,4210740.97,21,97676659,1019612258,9429835,5475658,20815134,6192544,613973260,12332,1962,17140293437,663202,807201104,153089,232532,2849802418,25602
1825,m03,SSD,1200000,32768,1024,16,46,2,rewriters,5796735.34,21,97676659,1019612258,9429835,5475658,20815134,6192544,613973260,12332,1962,17140293437,663202,807201104,153089,232532,2849802418,25602
1826,m03,SSD,1200000,32768,1024,16,46,3,random-readers,11453148.06,21,97676659,1019612258,9429835,5475658,20815134,6192544,613973260,12332,1962,17140293437,663202,807201104,153089,232532,2849802418,25602
1827,m03,SSD,1200000,32768,1024,16,46,4,random-writers,6413086.56,21,97676659,1019612258,9429835,5475658,20815134,6192544,613973260,12332,1962,17140293437,663202,807201104,153089,232532,2849802418,25602
3240,m03,SSD,1200000,32768,1024,16,47,1,initial-writers,4221239.52,21,101974587,908547116,9844945,5814069,20407261,5655162,588144956,11899,1156,16556097831,700296,873906321,124284,160415,2957464589,25598
3241,m03,SSD,1200000,32768,1024,16,47,2,rewriters,6330590.84,21,101974587,908547116,9844945,5814069,20407261,5655162,588144956,11899,1156,16556097831,700296,873906321,124284,160415,2957464589,25598
3242,m03,SSD,1200000,32768,1024,16,47,3,random-readers,13018159.19,21,101974587,908547116,9844945,5814069,20407261,5655162,588144956,11899,1156,16556097831,700296,873906321,124284,160415,2957464589,25598
3243,m03,SSD,1200000,32768,1024,16,47,4,random-writers,6276936.75,21,101974587,908547116,9844945,5814069,20407261,5655162,588144956,11899,1156,16556097831,700296,873906321,124284,160415,2957464589,25598
3586,m03,SSD,1200000,32768,1024,16,48,1,initial-writers,4683214.00,21,88099291,965714715,9515073,4896323,18229889,6028450,609391412,12008,1808,14371043707,810944,813948411,151151,295109,2878109686,25556
3587,m03,SSD,1200000,32768,1024,16,48,2,rewriters,6262666.38,21,88099291,965714715,9515073,4896323,18229889,6028450,609391412,12008,1808,14371043707,810944,813948411,151151,295109,2878109686,25556
3588,m03,SSD,1200000,32768,1024,16,48,3,random-readers,11928769.59,21,88099291,965714715,9515073,4896323,18229889,6028450,609391412,12008,1808,14371043707,810944,813948411,151151,295109,2878109686,25556
3589,m03,SSD,1200000,32768,1024,16,48,4,random-writers,6471186.75,21,88099291,965714715,9515073,4896323,18229889,6028450,609391412,12008,1808,14371043707,810944,813948411,151151,295109,2878109686,25556
2126,m03,SSD,1200000,32768,1024,16,49,1,initial-writers,3793099.66,21,100017788,901089550,10755062,5221717,19965402,5760144,616373728,11356,1086,16578649053,882401,892799485,153143,238549,3116431841,25355
2127,m03,SSD,1200000,32768,1024,16,49,2,rewriters,6345322.25,21,100017788,901089550,10755062,5221717,19965402,5760144,616373728,11356,1086,16578649053,882401,892799485,153143,238549,3116431841,25355
2128,m03,SSD,1200000,32768,1024,16,49,3,random-readers,12232765.84,21,100017788,901089550,10755062,5221717,19965402,5760144,616373728,11356,1086,16578649053,882401,892799485,153143,238549,3116431841,25355
2129,m03,SSD,1200000,32768,1024,16,49,4,random-writers,6105578.28,21,100017788,901089550,10755062,5221717,19965402,5760144,616373728,11356,1086,16578649053,882401,892799485,153143,238549,3116431841,25355
1152,m03,SSD,1200000,32768,1024,16,50,1,initial-writers,4254443.42,21,96353253,960421598,9112398,4962971,19965217,5935573,597031944,12109,1278,15555665446,771970,814996797,175917,308558,2832588295,25392
1153,m03,SSD,1200000,32768,1024,16,50,2,rewriters,6179443.91,21,96353253,960421598,9112398,4962971,19965217,5935573,597031944,12109,1278,15555665446,771970,814996797,175917,308558,2832588295,25392
1154,m03,SSD,1200000,32768,1024,16,50,3,random-readers,10287336.47,21,96353253,960421598,9112398,4962971,19965217,5935573,597031944,12109,1278,15555665446,771970,814996797,175917,308558,2832588295,25392
1155,m03,SSD,1200000,32768,1024,16,50,4,random-writers,6680360.62,21,96353253,960421598,9112398,4962971,19965217,5935573,597031944,12109,1278,15555665446,771970,814996797,175917,308558,2832588295,25392
3498,m03,SSD,1200000,32768,1024,16,51,1,initial-writers,4741975.00,21,96885414,898708523,9869647,5565241,21086438,5709632,565742922,11724,1285,14705436416,795073,861404970,113442,255641,2685947595,25670
3499,m03,SSD,1200000,32768,1024,16,51,2,rewriters,6116725.38,21,96885414,898708523,9869647,5565241,21086438,5709632,565742922,11724,1285,14705436416,795073,861404970,113442,255641,2685947595,25670
3500,m03,SSD,1200000,32768,1024,16,51,3,random-readers,13565513.25,21,96885414,898708523,9869647,5565241,21086438,5709632,565742922,11724,1285,14705436416,795073,861404970,113442,255641,2685947595,25670
3501,m03,SSD,1200000,32768,1024,16,51,4,random-writers,6772120.94,21,96885414,898708523,9869647,5565241,21086438,5709632,565742922,11724,1285,14705436416,795073,861404970,113442,255641,2685947595,25670
1124,m03,SSD,1200000,32768,1024,16,52,1,initial-writers,4301788.61,21,98121854,888603088,10642981,5657229,21658433,5600891,549858300,12648,2140,15575170444,968364,875687992,115232,247425,2709917646,25591
1125,m03,SSD,1200000,32768,1024,16,52,2,rewriters,6098367.91,21,98121854,888603088,10642981,5657229,21658433,5600891,549858300,12648,2140,15575170444,968364,875687992,115232,247425,2709917646,25591
1126,m03,SSD,1200000,32768,1024,16,52,3,random-readers,11803908.62,21,98121854,888603088,10642981,5657229,21658433,5600891,549858300,12648,2140,15575170444,968364,875687992,115232,247425,2709917646,25591
1127,m03,SSD,1200000,32768,1024,16,52,4,random-writers,6454705.41,21,98121854,888603088,10642981,5657229,21658433,5600891,549858300,12648,2140,15575170444,968364,875687992,115232,247425,2709917646,25591
2970,m03,SSD,1200000,32768,1024,16,53,1,initial-writers,4281517.55,21,86760271,926019747,8727666,4856126,18071167,5884716,580164718,12196,1997,15844650268,641941,793130188,137901,178257,2743220458,25514
2971,m03,SSD,1200000,32768,1024,16,53,2,rewriters,6240567.31,21,86760271,926019747,8727666,4856126,18071167,5884716,580164718,12196,1997,15844650268,641941,793130188,137901,178257,2743220458,25514
2972,m03,SSD,1200000,32768,1024,16,53,3,random-readers,12166823.72,21,86760271,926019747,8727666,4856126,18071167,5884716,580164718,12196,1997,15844650268,641941,793130188,137901,178257,2743220458,25514
2973,m03,SSD,1200000,32768,1024,16,53,4,random-writers,5536834.81,21,86760271,926019747,8727666,4856126,18071167,5884716,580164718,12196,1997,15844650268,641941,793130188,137901,178257,2743220458,25514
5558,m03,SSD,1200000,32768,1024,16,54,1,initial-writers,4747857.06,21,97393216,911977852,10204509,5433076,20952378,5443256,528908816,11951,1843,16835267831,679913,891037934,91678,193836,2484220022,25335
5559,m03,SSD,1200000,32768,1024,16,54,2,rewriters,5079307.70,21,97393216,911977852,10204509,5433076,20952378,5443256,528908816,11951,1843,16835267831,679913,891037934,91678,193836,2484220022,25335
5560,m03,SSD,1200000,32768,1024,16,54,3,random-readers,11941357.62,21,97393216,911977852,10204509,5433076,20952378,5443256,528908816,11951,1843,16835267831,679913,891037934,91678,193836,2484220022,25335
5561,m03,SSD,1200000,32768,1024,16,54,4,random-writers,6221523.16,21,97393216,911977852,10204509,5433076,20952378,5443256,528908816,11951,1843,16835267831,679913,891037934,91678,193836,2484220022,25335
8374,m03,SSD,1200000,32768,1024,16,55,1,initial-writers,3896534.58,21,89617135,895021389,10329675,5786370,19304193,5917114,610157695,12250,1946,15734861284,722848,871809388,155814,192558,2966183573,25343
8375,m03,SSD,1200000,32768,1024,16,55,2,rewriters,6308464.31,21,89617135,895021389,10329675,5786370,19304193,5917114,610157695,12250,1946,15734861284,722848,871809388,155814,192558,2966183573,25343
8376,m03,SSD,1200000,32768,1024,16,55,3,random-readers,11790876.12,21,89617135,895021389,10329675,5786370,19304193,5917114,610157695,12250,1946,15734861284,722848,871809388,155814,192558,2966183573,25343
8377,m03,SSD,1200000,32768,1024,16,55,4,random-writers,6407675.23,21,89617135,895021389,10329675,5786370,19304193,5917114,610157695,12250,1946,15734861284,722848,871809388,155814,192558,2966183573,25343
1182,m03,SSD,1200000,32768,1024,16,56,1,initial-writers,4202614.36,21,99965908,926074357,9692069,5431466,21725345,5901712,581395995,12211,1786,16520353018,763315,880617688,149541,201811,2780939788,25694
1183,m03,SSD,1200000,32768,1024,16,56,2,rewriters,5996325.28,21,99965908,926074357,9692069,5431466,21725345,5901712,581395995,12211,1786,16520353018,763315,880617688,149541,201811,2780939788,25694
1184,m03,SSD,1200000,32768,1024,16,56,3,random-readers,11087966.75,21,99965908,926074357,9692069,5431466,21725345,5901712,581395995,12211,1786,16520353018,763315,880617688,149541,201811,2780939788,25694
